"Date","Price","Open","High","Low","Vol.","Change %"
"24/05/2018","4,431.96","4,450.18","4,466.51","4,411.12","144.36M","-0.22%"
"23/05/2018","4,441.94","4,485.10","4,485.10","4,424.76","160.50M","-1.21%"
"22/05/2018","4,496.56","4,494.13","4,507.53","4,488.44","139.59M","0.04%"
"21/05/2018","4,494.91","4,484.67","4,510.48","4,484.67","101.82M","0.44%"
"18/05/2018","4,475.40","4,473.81","4,498.12","4,467.52","193.04M","-0.15%"
"17/05/2018","4,481.98","4,441.70","4,481.98","4,441.58","129.76M","0.96%"
"16/05/2018","4,439.53","4,428.68","4,442.22","4,420.80","135.85M","0.18%"
"15/05/2018","4,431.53","4,420.03","4,440.84","4,416.71","144.53M","0.01%"
"14/05/2018","4,431.19","4,429.87","4,431.58","4,418.01","97.69M","-0.04%"
"11/05/2018","4,433.05","4,429.09","4,435.54","4,419.51","102.98M","-0.06%"
"10/05/2018","4,435.67","4,425.41","4,436.95","4,419.64","85.10M","0.21%"
"09/05/2018","4,426.58","4,416.16","4,426.97","4,408.50","123.11M","0.21%"
"08/05/2018","4,417.43","4,415.23","4,419.37","4,395.33","118.09M","-0.05%"
"07/05/2018","4,419.63","4,404.09","4,420.09","4,398.35","92.41M","0.30%"
"04/05/2018","4,406.23","4,396.21","4,406.23","4,387.07","142.90M","0.27%"
"03/05/2018","4,394.45","4,407.06","4,411.80","4,385.30","132.21M","-0.47%"
"02/05/2018","4,415.09","4,397.78","4,421.21","4,396.34","164.20M","0.29%"
"30/04/2018","4,402.50","4,372.51","4,403.26","4,370.56","129.08M","0.56%"
"27/04/2018","4,377.85","4,354.24","4,377.85","4,354.24","121.60M","0.61%"
"26/04/2018","4,351.13","4,319.38","4,356.11","4,311.55","153.16M","0.79%"
"25/04/2018","4,317.12","4,323.22","4,341.56","4,298.51","132.82M","-0.65%"
"24/04/2018","4,345.33","4,336.50","4,349.93","4,322.64","138.85M","0.04%"
"23/04/2018","4,343.57","4,324.51","4,345.05","4,312.97","110.08M","0.29%"
"20/04/2018","4,330.92","4,324.38","4,340.77","4,309.41","142.50M","0.30%"
"19/04/2018","4,318.18","4,315.69","4,323.54","4,308.73","121.63M","0.23%"
"18/04/2018","4,308.30","4,293.61","4,308.95","4,291.51","132.82M","0.48%"
"17/04/2018","4,287.87","4,265.98","4,300.85","4,259.71","128.46M","0.77%"
"16/04/2018","4,255.31","4,262.52","4,262.52","4,243.29","94.83M","-0.02%"
"13/04/2018","4,256.20","4,257.48","4,272.76","4,247.98","116.15M","0.18%"
"12/04/2018","4,248.66","4,227.86","4,249.51","4,215.59","138.25M","0.54%"
"11/04/2018","4,225.80","4,237.24","4,245.71","4,214.38","129.11M","-0.51%"
"10/04/2018","4,247.67","4,242.03","4,253.08","4,229.03","133.75M","0.76%"
"09/04/2018","4,215.59","4,220.95","4,236.01","4,202.59","101.73M","0.12%"
"06/04/2018","4,210.51","4,207.21","4,227.20","4,197.09","118.64M","-0.26%"
"05/04/2018","4,221.54","4,175.87","4,225.91","4,173.59","152.34M","2.49%"
"04/04/2018","4,118.86","4,133.38","4,141.85","4,085.91","145.18M","-0.32%"
"03/04/2018","4,132.27","4,128.33","4,145.91","4,105.21","138.11M","-0.37%"
"29/03/2018","4,147.46","4,139.61","4,167.21","4,126.90","143.60M","0.58%"
"28/03/2018","4,123.54","4,082.18","4,123.54","4,053.07","160.93M","0.27%"
"27/03/2018","4,112.46","4,129.90","4,136.73","4,102.05","128.52M","1.00%"
"26/03/2018","4,071.56","4,102.58","4,119.92","4,053.62","127.50M","-0.54%"
"23/03/2018","4,093.84","4,107.65","4,116.42","4,061.50","160.39M","-1.28%"
"22/03/2018","4,147.11","4,175.44","4,196.14","4,110.65","159.55M","-1.33%"
"21/03/2018","4,202.97","4,212.85","4,216.60","4,188.41","119.09M","-0.20%"
"20/03/2018","4,211.26","4,198.22","4,213.42","4,180.40","109.01M","0.46%"
"19/03/2018","4,191.81","4,220.25","4,221.54","4,181.49","120.71M","-1.03%"
"16/03/2018","4,235.28","4,222.92","4,250.17","4,220.71","246.18M","0.19%"
"15/03/2018","4,227.33","4,216.73","4,233.26","4,202.29","126.66M","0.58%"
"14/03/2018","4,202.95","4,206.91","4,232.95","4,195.61","116.68M","-0.18%"
"13/03/2018","4,210.69","4,244.22","4,262.90","4,196.37","133.93M","-0.66%"
"12/03/2018","4,238.75","4,252.84","4,258.62","4,225.69","103.66M","0.12%"
"09/03/2018","4,233.64","4,207.24","4,245.98","4,205.89","124.43M","0.42%"
"08/03/2018","4,216.13","4,164.04","4,225.21","4,162.85","155.17M","1.25%"
"07/03/2018","4,164.09","4,134.04","4,174.40","4,121.72","151.79M","0.39%"
"06/03/2018","4,148.01","4,168.50","4,179.81","4,147.93","139.98M","0.21%"
"05/03/2018","4,139.50","4,100.31","4,146.88","4,099.45","179.94M","0.57%"
"02/03/2018","4,116.10","4,178.79","4,181.77","4,103.83","206.87M","-2.23%"
"01/03/2018","4,210.09","4,243.42","4,251.68","4,194.49","163.00M","-1.04%"
"28/02/2018","4,254.53","4,256.30","4,281.05","4,248.69","135.08M","-0.45%"
"27/02/2018","4,273.75","4,287.29","4,289.88","4,263.21","121.88M","-0.08%"
"26/02/2018","4,277.13","4,276.94","4,289.23","4,266.53","120.68M","0.47%"
"23/02/2018","4,256.95","4,254.55","4,260.05","4,237.46","120.43M","0.13%"
"22/02/2018","4,251.61","4,213.37","4,260.67","4,209.92","170.72M","0.01%"
"21/02/2018","4,251.13","4,231.45","4,252.10","4,213.24","117.19M","0.27%"
"20/02/2018","4,239.49","4,214.93","4,242.87","4,210.38","122.70M","0.61%"
"19/02/2018","4,213.66","4,243.43","4,244.78","4,207.18","95.05M","-0.43%"
"16/02/2018","4,231.68","4,207.19","4,240.19","4,204.22","163.72M","1.11%"
"15/02/2018","4,185.17","4,176.63","4,209.88","4,172.09","145.91M","1.04%"
"14/02/2018","4,142.13","4,116.27","4,160.75","4,081.78","168.89M","1.12%"
"13/02/2018","4,096.15","4,117.87","4,132.79","4,096.15","123.86M","-0.55%"
"12/02/2018","4,118.85","4,113.66","4,140.07","4,100.43","145.12M","1.10%"
"09/02/2018","4,073.85","4,110.66","4,129.00","4,052.00","207.10M","-1.28%"
"08/02/2018","4,126.77","4,190.22","4,204.13","4,111.01","185.81M","-1.98%"
"07/02/2018","4,210.23","4,165.76","4,220.59","4,141.87","171.82M","1.83%"
"06/02/2018","4,134.55","4,084.96","4,182.26","4,084.96","253.30M","-2.29%"
"05/02/2018","4,231.35","4,263.76","4,266.48","4,227.95","145.01M","-1.51%"
"02/02/2018","4,296.29","4,351.29","4,354.37","4,295.81","142.17M","-1.60%"
"01/02/2018","4,365.96","4,403.08","4,421.50","4,351.80","133.27M","-0.38%"
"31/01/2018","4,382.40","4,381.52","4,392.88","4,373.51","128.26M","0.21%"
"30/01/2018","4,373.41","4,389.47","4,407.46","4,367.35","119.04M","-0.81%"
"29/01/2018","4,409.07","4,419.90","4,423.08","4,406.60","93.46M","-0.16%"
"26/01/2018","4,416.19","4,391.05","4,423.89","4,389.83","104.13M","0.81%"
"25/01/2018","4,380.50","4,393.89","4,414.33","4,362.36","130.07M","-0.32%"
"24/01/2018","4,394.39","4,423.13","4,426.78","4,394.39","138.13M","-0.76%"
"23/01/2018","4,427.90","4,448.69","4,450.86","4,418.91","124.22M","-0.10%"
"22/01/2018","4,432.20","4,415.38","4,432.38","4,410.02","114.60M","0.27%"
"19/01/2018","4,420.31","4,393.95","4,423.20","4,391.44","118.32M","0.58%"
"18/01/2018","4,394.92","4,407.05","4,409.92","4,380.00","127.03M","0.02%"
"17/01/2018","4,394.22","4,393.48","4,410.01","4,385.17","124.40M","-0.27%"
"16/01/2018","4,405.94","4,402.12","4,420.29","4,396.44","116.00M","0.16%"
"15/01/2018","4,398.92","4,403.38","4,409.18","4,393.08","89.25M","-0.11%"
"12/01/2018","4,403.55","4,394.70","4,405.94","4,381.71","118.91M","0.45%"
"11/01/2018","4,383.86","4,404.97","4,405.49","4,377.10","126.07M","-0.33%"
"10/01/2018","4,398.27","4,408.89","4,417.78","4,387.35","147.96M","-0.41%"
"09/01/2018","4,416.26","4,391.78","4,417.52","4,391.78","123.18M","0.65%"
"08/01/2018","4,387.61","4,383.75","4,396.71","4,381.70","112.28M","0.31%"
"05/01/2018","4,374.01","4,344.28","4,374.01","4,343.16","117.25M","0.99%"
"04/01/2018","4,331.32","4,292.24","4,343.37","4,292.24","141.22M","1.41%"
"03/01/2018","4,271.26","4,242.79","4,283.81","4,242.79","115.21M","0.80%"
"02/01/2018","4,237.50","4,256.13","4,256.59","4,213.68","100.90M","-0.32%"
"29/12/2017","4,251.22","4,268.01","4,273.31","4,250.16","69.60M","-0.44%"
"28/12/2017","4,270.11","4,288.63","4,290.63","4,263.60","66.42M","-0.45%"
"27/12/2017","4,289.59","4,280.25","4,300.69","4,274.80","70.20M","0.11%"
"22/12/2017","4,284.79","4,289.04","4,299.22","4,277.31","86.22M","-0.33%"
"21/12/2017","4,299.06","4,262.30","4,300.72","4,253.60","111.06M","0.53%"
"20/12/2017","4,276.50","4,293.71","4,297.89","4,265.89","107.67M","-0.52%"
"19/12/2017","4,298.96","4,316.70","4,324.53","4,296.51","110.73M","-0.59%"
"18/12/2017","4,324.40","4,299.47","4,330.18","4,297.40","137.64M","1.34%"
"15/12/2017","4,267.01","4,261.27","4,274.81","4,251.73","233.12M","-0.16%"
"14/12/2017","4,274.04","4,298.28","4,304.69","4,274.04","127.55M","-0.71%"
"13/12/2017","4,304.48","4,316.62","4,326.37","4,300.32","139.22M","-0.47%"
"12/12/2017","4,324.77","4,302.36","4,324.77","4,275.64","143.66M","0.69%"
"11/12/2017","4,295.28","4,312.42","4,312.42","4,291.46","104.74M","-0.19%"
"08/12/2017","4,303.54","4,312.58","4,320.98","4,299.03","131.17M","0.28%"
"07/12/2017","4,291.46","4,283.72","4,298.67","4,276.55","117.62M","0.20%"
"06/12/2017","4,282.77","4,253.12","4,290.91","4,238.58","120.84M","-0.06%"
"05/12/2017","4,285.33","4,289.26","4,293.58","4,265.22","117.34M","-0.23%"
"04/12/2017","4,295.13","4,277.43","4,304.32","4,267.55","120.41M","1.24%"
"01/12/2017","4,242.47","4,285.31","4,288.42","4,228.02","146.17M","-0.99%"
"30/11/2017","4,284.87","4,300.69","4,321.45","4,284.61","227.04M","-0.29%"
"29/11/2017","4,297.30","4,310.52","4,330.78","4,294.44","134.37M","0.13%"
"28/11/2017","4,291.86","4,273.15","4,297.00","4,266.98","100.08M","0.55%"
"27/11/2017","4,268.34","4,275.43","4,303.95","4,268.34","98.07M","-0.46%"
"24/11/2017","4,288.02","4,278.37","4,310.64","4,277.88","86.95M","0.14%"
"23/11/2017","4,281.93","4,248.62","4,289.57","4,243.83","95.43M","0.49%"
"22/11/2017","4,261.05","4,269.21","4,289.45","4,261.05","108.82M","-0.22%"
"21/11/2017","4,270.60","4,248.44","4,284.47","4,240.46","123.27M","0.45%"
"20/11/2017","4,251.42","4,229.79","4,256.58","4,220.96","109.84M","0.39%"
"17/11/2017","4,234.88","4,247.56","4,257.53","4,223.60","134.74M","-0.39%"
"16/11/2017","4,251.39","4,239.00","4,256.41","4,229.88","118.49M","0.72%"
"15/11/2017","4,221.12","4,224.50","4,231.01","4,194.15","152.16M","-0.33%"
"14/11/2017","4,235.26","4,255.32","4,271.88","4,225.65","141.66M","-0.37%"
"13/11/2017","4,251.10","4,285.53","4,285.94","4,220.59","149.65M","-0.80%"
"10/11/2017","4,285.59","4,304.46","4,311.95","4,280.96","145.93M","-0.47%"
"09/11/2017","4,305.67","4,354.61","4,359.48","4,299.96","154.79M","-1.14%"
"08/11/2017","4,355.15","4,365.56","4,371.93","4,339.06","149.08M","-0.11%"
"07/11/2017","4,359.76","4,391.10","4,393.91","4,356.39","123.47M","-0.48%"
"06/11/2017","4,380.82","4,382.16","4,385.50","4,371.32","113.86M","-0.19%"
"03/11/2017","4,389.06","4,384.10","4,390.89","4,374.85","133.58M","0.18%"
"02/11/2017","4,380.99","4,383.24","4,390.99","4,364.50","116.42M","-0.09%"
"01/11/2017","4,385.15","4,391.36","4,401.94","4,385.15","118.85M","0.23%"
"31/10/2017","4,375.30","4,367.72","4,381.49","4,364.51","115.54M","0.17%"
"30/10/2017","4,367.87","4,363.98","4,378.16","4,363.50","113.89M","-0.01%"
"27/10/2017","4,368.13","4,352.93","4,381.05","4,352.93","155.42M","0.62%"
"26/10/2017","4,341.38","4,288.80","4,344.26","4,280.85","143.03M","1.37%"
"25/10/2017","4,282.59","4,299.46","4,312.04","4,275.16","126.10M","-0.36%"
"24/10/2017","4,298.06","4,289.99","4,313.68","4,289.99","113.92M","0.04%"
"23/10/2017","4,296.55","4,289.67","4,311.74","4,284.31","99.65M","0.19%"
"20/10/2017","4,288.39","4,298.77","4,301.61","4,285.41","133.43M","0.13%"
"19/10/2017","4,282.77","4,291.74","4,296.09","4,264.07","133.69M","-0.43%"
"18/10/2017","4,301.32","4,287.77","4,308.38","4,281.64","102.46M","0.43%"
"17/10/2017","4,282.74","4,291.00","4,294.78","4,274.14","105.45M","-0.04%"
"16/10/2017","4,284.43","4,284.86","4,291.30","4,273.70","99.76M","0.16%"
"13/10/2017","4,277.61","4,282.60","4,291.85","4,272.30","119.73M","-0.19%"
"12/10/2017","4,285.56","4,284.15","4,286.04","4,271.98","93.34M","0.02%"
"11/10/2017","4,284.58","4,287.93","4,287.93","4,267.00","120.58M","-0.03%"
"10/10/2017","4,285.72","4,285.47","4,291.74","4,276.72","96.32M","-0.04%"
"09/10/2017","4,287.24","4,285.70","4,296.80","4,277.39","88.46M","0.10%"
"06/10/2017","4,282.94","4,296.61","4,296.66","4,275.77","108.90M","-0.33%"
"05/10/2017","4,297.26","4,282.80","4,299.57","4,282.22","122.34M","0.23%"
"04/10/2017","4,287.45","4,292.67","4,292.67","4,273.38","131.34M","-0.08%"
"03/10/2017","4,290.69","4,285.84","4,294.17","4,280.70","111.79M","0.33%"
"02/10/2017","4,276.57","4,260.78","4,276.57","4,258.67","127.44M","0.39%"
"29/09/2017","4,259.79","4,239.27","4,259.79","4,227.29","141.69M","0.62%"
"28/09/2017","4,233.67","4,226.02","4,233.67","4,220.45","129.10M","0.28%"
"27/09/2017","4,221.67","4,219.13","4,227.40","4,215.87","123.27M","0.23%"
"26/09/2017","4,211.87","4,209.86","4,217.10","4,203.09","111.20M","0.00%"
"25/09/2017","4,211.68","4,211.06","4,225.15","4,206.96","107.42M","-0.20%"
"22/09/2017","4,220.10","4,214.70","4,229.60","4,210.97","117.31M","0.28%"
"21/09/2017","4,208.23","4,204.26","4,214.83","4,201.41","182.07M","0.38%"
"20/09/2017","4,192.26","4,186.90","4,197.98","4,186.55","106.31M","0.01%"
"19/09/2017","4,191.75","4,179.84","4,192.91","4,179.31","100.94M","0.19%"
"18/09/2017","4,183.81","4,182.69","4,192.41","4,178.65","100.86M","0.34%"
"15/09/2017","4,169.45","4,176.52","4,186.56","4,161.22","343.05M","-0.24%"
"14/09/2017","4,179.62","4,163.36","4,185.44","4,159.90","127.33M","0.18%"
"13/09/2017","4,171.98","4,164.78","4,179.19","4,161.59","135.04M","0.08%"
"12/09/2017","4,168.63","4,156.66","4,176.67","4,151.38","121.71M","0.59%"
"11/09/2017","4,144.27","4,118.89","4,147.87","4,118.69","119.43M","1.21%"
"08/09/2017","4,094.71","4,082.17","4,097.04","4,071.97","131.76M","0.01%"
"07/09/2017","4,094.21","4,096.09","4,116.96","4,083.95","126.15M","0.28%"
"06/09/2017","4,082.85","4,050.47","4,093.00","4,046.50","219.72M","0.24%"
"05/09/2017","4,073.13","4,087.05","4,102.18","4,069.28","117.26M","-0.22%"
"04/09/2017","4,082.28","4,070.76","4,090.55","4,070.76","79.74M","-0.37%"
"01/09/2017","4,097.51","4,093.67","4,109.09","4,092.78","113.76M","0.68%"
"31/08/2017","4,069.94","4,062.99","4,083.39","4,053.09","153.27M","0.68%"
"30/08/2017","4,042.62","4,040.66","4,051.46","4,032.96","94.38M","0.58%"
"29/08/2017","4,019.12","4,019.15","4,027.98","3,990.98","125.56M","-0.99%"
"28/08/2017","4,059.11","4,058.61","4,078.31","4,049.19","58.11M","-0.48%"
"25/08/2017","4,078.60","4,092.82","4,105.40","4,073.82","85.79M","-0.18%"
"24/08/2017","4,086.05","4,098.39","4,104.11","4,086.05","84.18M","-0.08%"
"23/08/2017","4,089.38","4,097.98","4,114.66","4,082.13","85.35M","-0.32%"
"22/08/2017","4,102.36","4,087.80","4,106.46","4,079.61","85.24M","0.83%"
"21/08/2017","4,068.53","4,073.27","4,082.52","4,051.83","87.96M","-0.49%"
"18/08/2017","4,088.40","4,081.12","4,090.27","4,059.03","106.58M","-0.67%"
"17/08/2017","4,116.07","4,128.12","4,141.26","4,109.10","98.21M","-0.50%"
"16/08/2017","4,136.55","4,120.55","4,152.65","4,120.54","88.68M","0.73%"
"15/08/2017","4,106.46","4,115.83","4,119.45","4,093.34","73.33M","0.34%"
"14/08/2017","4,092.49","4,059.76","4,102.88","4,059.38","85.27M","1.21%"
"11/08/2017","4,043.56","4,061.42","4,062.97","4,031.93","128.68M","-1.07%"
"10/08/2017","4,087.10","4,107.39","4,113.69","4,073.40","109.61M","-0.58%"
"09/08/2017","4,110.86","4,137.42","4,137.42","4,091.97","125.07M","-1.28%"
"08/08/2017","4,164.36","4,150.36","4,172.93","4,143.39","94.63M","0.23%"
"07/08/2017","4,155.00","4,157.53","4,164.58","4,145.89","96.78M","0.07%"
"04/08/2017","4,152.17","4,099.23","4,161.72","4,088.48","122.24M","1.28%"
"03/08/2017","4,099.87","4,075.33","4,107.91","4,063.81","124.93M","0.45%"
"02/08/2017","4,081.50","4,095.83","4,103.33","4,072.74","145.27M","-0.38%"
"01/08/2017","4,096.94","4,086.74","4,111.85","4,064.68","119.74M","0.68%"
"31/07/2017","4,069.47","4,092.83","4,107.44","4,067.78","142.15M","-0.64%"
"28/07/2017","4,095.73","4,107.03","4,107.03","4,075.83","164.30M","-1.05%"
"27/07/2017","4,139.07","4,139.44","4,162.35","4,127.60","162.93M","-0.09%"
"26/07/2017","4,142.78","4,120.05","4,155.09","4,120.05","119.21M","0.59%"
"25/07/2017","4,118.38","4,105.62","4,142.62","4,105.62","137.65M","0.57%"
"24/07/2017","4,095.07","4,100.87","4,106.67","4,071.06","115.41M","0.05%"
"21/07/2017","4,093.17","4,146.44","4,159.50","4,075.48","155.01M","-1.44%"
"20/07/2017","4,152.96","4,183.06","4,192.75","4,137.05","128.92M","-0.31%"
"19/07/2017","4,165.97","4,145.06","4,167.58","4,132.92","107.43M","0.80%"
"18/07/2017","4,133.06","4,165.56","4,176.79","4,125.72","117.20M","-1.00%"
"17/07/2017","4,174.87","4,181.08","4,187.01","4,162.90","93.54M","-0.06%"
"14/07/2017","4,177.38","4,182.39","4,183.67","4,161.75","94.23M","0.08%"
"13/07/2017","4,173.87","4,168.32","4,190.60","4,161.50","118.45M","0.29%"
"12/07/2017","4,161.95","4,113.64","4,174.33","4,113.45","126.43M","1.53%"
"11/07/2017","4,099.39","4,122.77","4,133.04","4,095.87","101.70M","-0.44%"
"10/07/2017","4,117.62","4,112.74","4,127.08","4,102.43","100.86M","0.40%"
"07/07/2017","4,101.33","4,101.62","4,105.64","4,083.74","113.89M","-0.07%"
"06/07/2017","4,104.03","4,127.97","4,128.23","4,073.91","138.98M","-0.61%"
"05/07/2017","4,129.29","4,122.08","4,137.62","4,111.13","133.78M","0.15%"
"04/07/2017","4,122.99","4,122.43","4,140.14","4,119.07","97.70M","-0.43%"
"03/07/2017","4,140.81","4,111.91","4,144.78","4,111.91","374.10M","1.29%"
"30/06/2017","4,088.16","4,112.95","4,139.83","4,085.28","153.45M","-0.55%"
"29/06/2017","4,110.62","4,201.05","4,204.12","4,102.74","169.51M","-1.86%"
"28/06/2017","4,188.63","4,178.40","4,204.26","4,151.00","145.77M","-0.17%"
"27/06/2017","4,195.95","4,214.41","4,219.38","4,184.00","139.79M","-0.78%"
"26/06/2017","4,228.94","4,227.96","4,251.95","4,225.18","111.60M","0.50%"
"23/06/2017","4,207.80","4,213.73","4,220.53","4,193.08","104.25M","-0.27%"
"22/06/2017","4,219.08","4,202.55","4,221.87","4,183.22","129.57M","0.13%"
"21/06/2017","4,213.44","4,212.32","4,220.76","4,174.85","129.29M","-0.32%"
"20/06/2017","4,226.88","4,255.11","4,262.96","4,226.88","128.13M","-0.34%"
"19/06/2017","4,241.11","4,236.87","4,256.17","4,233.90","123.10M","0.85%"
"16/06/2017","4,205.55","4,188.42","4,212.62","4,186.67","242.52M","0.88%"
"15/06/2017","4,168.99","4,183.99","4,184.04","4,137.16","175.48M","-0.50%"
"14/06/2017","4,189.84","4,216.04","4,240.96","4,189.84","168.17M","-0.24%"
"13/06/2017","4,200.06","4,190.32","4,209.30","4,186.54","116.80M","0.48%"
"12/06/2017","4,180.01","4,218.65","4,220.72","4,173.76","131.29M","-1.23%"
"09/06/2017","4,231.97","4,212.43","4,244.37","4,205.20","128.99M","0.63%"
"08/06/2017","4,205.50","4,211.03","4,225.10","4,195.07","132.33M","-0.06%"
"07/06/2017","4,208.19","4,203.25","4,245.73","4,197.18","145.47M","-0.01%"
"06/06/2017","4,208.59","4,219.85","4,227.77","4,202.17","123.37M","-0.74%"
"05/06/2017","4,239.92","4,264.10","4,268.30","4,233.67","79.44M","-0.64%"
"02/06/2017","4,267.15","4,268.71","4,288.48","4,255.60","143.84M","0.48%"
"01/06/2017","4,246.97","4,218.76","4,251.40","4,217.54","131.12M","0.79%"
"31/05/2017","4,213.76","4,228.48","4,249.98","4,213.30","238.96M","-0.35%"
"30/05/2017","4,228.62","4,214.66","4,231.04","4,203.17","118.47M","-0.40%"
"29/05/2017","4,245.47","4,242.90","4,248.54","4,234.55","64.15M","-0.09%"
"26/05/2017","4,249.12","4,240.72","4,249.12","4,208.15","119.28M","0.04%"
"25/05/2017","4,247.40","4,264.71","4,268.17","4,235.49","104.53M","-0.05%"
"24/05/2017","4,249.48","4,243.60","4,254.06","4,235.87","119.93M","-0.04%"
"23/05/2017","4,251.29","4,226.44","4,263.42","4,224.61","133.78M","0.49%"
"22/05/2017","4,230.65","4,239.10","4,242.70","4,223.33","117.52M","-0.01%"
"19/05/2017","4,231.00","4,205.54","4,234.70","4,201.20","162.64M","0.78%"
"18/05/2017","4,198.44","4,216.44","4,226.84","4,160.36","199.91M","-0.64%"
"17/05/2017","4,225.48","4,271.91","4,284.65","4,210.42","181.63M","-1.63%"
"16/05/2017","4,295.52","4,287.50","4,302.94","4,281.42","150.27M","-0.13%"
"15/05/2017","4,301.22","4,294.38","4,301.22","4,275.22","149.34M","0.26%"
"12/05/2017","4,290.05","4,273.26","4,290.05","4,267.24","226.38M","0.46%"
"11/05/2017","4,270.52","4,289.77","4,290.95","4,251.18","184.00M","-0.41%"
"10/05/2017","4,288.27","4,286.20","4,288.53","4,270.40","158.79M","0.06%"
"09/05/2017","4,285.63","4,288.38","4,295.52","4,282.17","148.13M","0.27%"
"08/05/2017","4,274.20","4,317.26","4,317.26","4,266.12","167.35M","-0.80%"
"05/05/2017","4,308.75","4,245.76","4,308.75","4,245.13","211.47M","1.05%"
"04/05/2017","4,264.04","4,214.36","4,264.04","4,210.50","219.13M","1.32%"
"03/05/2017","4,208.46","4,209.01","4,209.01","4,193.67","151.38M","-0.08%"
"02/05/2017","4,211.77","4,191.44","4,212.87","4,183.25","159.61M","0.79%"
"28/04/2017","4,178.83","4,180.01","4,190.97","4,177.44","183.41M","-0.06%"
"27/04/2017","4,181.40","4,181.82","4,185.64","4,171.12","172.32M","-0.20%"
"26/04/2017","4,189.93","4,179.31","4,195.95","4,176.67","167.04M","0.14%"
"25/04/2017","4,183.99","4,177.05","4,194.42","4,168.35","167.71M","0.21%"
"24/04/2017","4,175.27","4,169.90","4,192.10","4,142.91","309.79M","3.97%"
"21/04/2017","4,015.65","4,018.48","4,032.17","3,994.04","216.71M","-0.38%"
"20/04/2017","4,030.78","3,968.21","4,041.82","3,966.32","183.98M","1.33%"
"19/04/2017","3,977.75","3,963.31","3,982.97","3,958.54","163.59M","0.31%"
"18/04/2017","3,965.29","4,030.57","4,033.69","3,965.29","198.03M","-1.55%"
"13/04/2017","4,027.77","4,041.54","4,041.54","4,020.38","147.31M","-0.55%"
"12/04/2017","4,049.93","4,057.14","4,078.73","4,044.32","144.63M","0.04%"
"11/04/2017","4,048.22","4,039.29","4,062.81","4,024.40","141.36M","-0.18%"
"10/04/2017","4,055.47","4,068.03","4,068.78","4,046.40","108.77M","-0.47%"
"07/04/2017","4,074.42","4,047.84","4,074.42","4,044.71","125.21M","0.31%"
"06/04/2017","4,061.98","4,018.59","4,065.52","4,010.20","126.62M","0.53%"
"05/04/2017","4,040.39","4,047.19","4,061.35","4,037.39","126.04M","-0.13%"
"04/04/2017","4,045.71","4,036.39","4,046.43","4,028.78","123.08M","0.26%"
"03/04/2017","4,035.21","4,067.86","4,070.37","4,033.44","125.37M","-0.65%"
"31/03/2017","4,061.62","4,025.00","4,061.62","4,018.83","154.73M","0.71%"
"30/03/2017","4,032.89","4,016.97","4,033.34","4,011.02","117.15M","0.50%"
"29/03/2017","4,012.64","4,009.39","4,014.20","3,994.02","137.29M","0.40%"
"28/03/2017","3,996.70","3,982.58","3,997.38","3,968.59","128.60M","0.60%"
"27/03/2017","3,972.81","3,943.24","3,972.81","3,940.12","135.68M","-0.11%"
"24/03/2017","3,977.15","3,977.67","3,980.20","3,961.92","109.36M","-0.12%"
"23/03/2017","3,981.94","3,952.59","3,981.94","3,940.56","127.16M","0.78%"
"22/03/2017","3,951.07","3,938.14","3,957.90","3,918.74","149.37M","-0.25%"
"21/03/2017","3,961.10","3,985.56","4,001.37","3,954.21","139.80M","-0.28%"
"20/03/2017","3,972.31","3,970.31","3,984.71","3,965.16","103.83M","-0.30%"
"17/03/2017","3,984.40","3,967.26","3,988.20","3,963.39","243.96M","0.32%"
"16/03/2017","3,971.84","3,978.28","3,983.28","3,964.87","174.22M","0.62%"
"15/03/2017","3,947.37","3,937.90","3,949.41","3,931.67","131.87M","0.16%"
"14/03/2017","3,941.04","3,961.30","3,961.30","3,930.96","143.80M","-0.45%"
"13/03/2017","3,959.02","3,956.85","3,967.02","3,948.50","130.84M","0.14%"
"10/03/2017","3,953.47","3,953.62","3,973.33","3,950.77","153.76M","0.23%"
"09/03/2017","3,944.57","3,921.51","3,948.94","3,913.85","175.40M","0.42%"
"08/03/2017","3,928.20","3,913.23","3,938.54","3,907.73","146.20M","0.11%"
"07/03/2017","3,923.95","3,939.19","3,939.19","3,915.73","130.40M","-0.34%"
"06/03/2017","3,937.22","3,945.69","3,946.09","3,928.73","131.37M","-0.43%"
"03/03/2017","3,954.17","3,926.06","3,960.01","3,924.21","153.14M","0.53%"
"02/03/2017","3,933.21","3,934.38","3,939.66","3,926.12","159.52M","0.05%"
"01/03/2017","3,931.36","3,884.55","3,938.70","3,884.55","181.73M","1.90%"
"28/02/2017","3,858.06","3,861.15","3,863.23","3,840.90","153.96M","0.29%"
"27/02/2017","3,846.96","3,857.33","3,861.23","3,836.74","142.77M","0.08%"
"24/02/2017","3,843.89","3,877.95","3,880.34","3,815.82","186.25M","-0.95%"
"23/02/2017","3,880.85","3,887.02","3,898.64","3,873.68","174.26M","-0.09%"
"22/02/2017","3,884.19","3,890.24","3,905.86","3,862.95","147.66M","0.13%"
"21/02/2017","3,879.21","3,863.56","3,887.42","3,851.35","127.62M","0.45%"
"20/02/2017","3,861.85","3,880.51","3,887.34","3,854.98","106.15M","0.02%"
"17/02/2017","3,861.12","3,883.69","3,888.62","3,843.61","153.76M","-0.60%"
